CustomerID,total_sales,unique_products,number_of_invoices,purchase_days,cancelled_invoices,cancellation_value,net_sales,average_order_value,total_invoice_activity,cancellation_rate
15027,1066.1499999999999,30,4,4,2,14.2,1051.95,266.53749999999997,6,0.3333333333333333
17367,167.55,33,1,1,0,0.0,167.55,167.55,1,0.0
15246,328.15000000000003,21,1,1,0,0.0,328.15000000000003,328.15000000000003,1,0.0
18213,232.48000000000002,15,1,1,0,0.0,232.48000000000002,232.48000000000002,1,0.0
17029,716.0,1,2,2,0,0.0,716.0,358.0,2,0.0
13220,819.2900000000001,18,4,4,0,0.0,819.2900000000001,204.82250000000002,4,0.0
15985,1142.42,29,2,2,1,105.0,1037.42,571.21,3,0.3333333333333333
17990,314.84000000000003,17,1,1,0,0.0,314.84000000000003,314.84000000000003,1,0.0
16193,314.45,19,1,1,0,0.0,314.45,314.45,1,0.0
15172,1624.05,106,5,5,0,0.0,1624.05,324.81,5,0.0
13692,1488.32,48,3,3,2,21.45,1466.8700000000001,496.1066666666666,5,0.4
15745,1094.59,57,4,4,2,23.35,1071.24,273.6475,6,0.3333333333333333
17582,175.27,28,1,1,0,0.0,175.27,175.27,1,0.0
15555,3805.04,350,13,13,3,41.870000000000005,3763.17,292.6953846153846,16,0.1875
13474,226.84,59,1,1,0,0.0,226.84,226.84,1,0.0
17320,749.7,48,2,2,0,0.0,749.7,374.85,2,0.0
17697,338.95,19,1,1,0,0.0,338.95,338.95,1,0.0
16639,1257.51,48,3,3,1,88.13000000000001,1169.38,419.17,4,0.25
16947,406.48,21,1,1,0,0.0,406.48,406.48,1,0.0
15491,3100.09,108,6,5,1,9.24,3090.85,516.6816666666667,7,0.14285714285714285
16617,151.85,5,1,1,0,0.0,151.85,151.85,1,0.0
15265,1506.1200000000001,76,2,2,0,0.0,1506.1200000000001,753.0600000000001,2,0.0
16550,1744.31,139,4,4,3,23.67,1720.64,436.0775,7,0.42857142857142855
16226,255.12,6,3,3,0,0.0,255.12,85.04,3,0.0
18009,247.39,31,1,1,1,5.1,242.29,247.39,2,0.5
16399,408.02,68,2,2,0,0.0,408.02,204.01,2,0.0
14623,886.7,108,5,5,1,19.9,866.8000000000001,177.34,6,0.16666666666666666
15625,1534.26,44,4,4,4,29.700000000000003,1504.56,383.565,8,0.5
18064,814.0,7,2,2,0,0.0,814.0,407.0,2,0.0
15508,1000.27,78,6,4,0,0.0,1000.27,166.71166666666667,6,0.0
16654,373.87,20,3,3,1,6.3,367.57,124.62333333333333,4,0.25
16628,2188.05,79,5,5,1,5.01,2183.04,437.61,6,0.16666666666666666
13647,1648.1200000000001,65,4,4,1,7.9,1640.22,412.03000000000003,5,0.2
15594,1771.78,85,5,5,1,4.25,1767.53,354.356,6,0.16666666666666666
13479,300.95,14,2,2,1,9.95,291.0,150.475,3,0.3333333333333333
13735,2883.54,158,4,4,4,119.06,2764.48,720.885,8,0.5
13376,1019.76,45,3,3,0,0.0,1019.76,339.92,3,0.0
15717,150.3,7,1,1,0,0.0,150.3,150.3,1,0.0
13719,1041.68,56,5,5,0,0.0,1041.68,208.336,5,0.0
14201,680.2,28,6,6,2,59.400000000000006,620.8,113.36666666666667,8,0.25
16633,2883.1,115,6,6,1,4.95,2878.15,480.51666666666665,7,0.14285714285714285
13101,101.19,8,1,1,0,0.0,101.19,101.19,1,0.0
15225,409.40000000000003,23,1,1,0,0.0,409.40000000000003,409.40000000000003,1,0.0
14152,621.29,47,2,2,1,10.2,611.09,310.645,3,0.3333333333333333
15436,1067.75,243,3,3,0,0.0,1067.75,355.9166666666667,3,0.0
17217,113.5,9,1,1,0,0.0,113.5,113.5,1,0.0
17734,700.63,40,3,3,0,0.0,700.63,233.54333333333332,3,0.0
15260,1390.27,47,5,5,1,30.0,1360.27,278.054,6,0.16666666666666666
14905,616.15,14,2,2,1,16.25,599.9,308.075,3,0.3333333333333333
17548,103.3,5,1,1,1,103.3,0.0,103.3,2,0.5
14148,157.2,3,1,1,0,0.0,157.2,157.2,1,0.0
16103,1429.64,30,6,6,0,0.0,1429.64,238.27333333333334,6,0.0
14626,2791.27,108,4,4,3,34.2,2757.07,697.8175,7,0.42857142857142855
14868,2953.59,96,8,7,1,13.95,2939.64,369.19875,9,0.1111111111111111
18246,596.1,3,2,2,0,0.0,596.1,298.05,2,0.0
13485,454.24,23,1,1,0,0.0,454.24,454.24,1,0.0
15517,267.03,27,1,1,0,0.0,267.03,267.03,1,0.0
17115,837.5,33,3,3,2,30.599999999999998,806.9000000000001,279.1666666666667,5,0.4
17120,307.46,18,1,1,0,0.0,307.46,307.46,1,0.0
16611,129.49,9,1,1,1,8.5,120.99000000000001,129.49,2,0.5
15912,264.62,19,2,2,0,0.0,264.62,132.31,2,0.0
14001,1741.8400000000001,28,2,2,1,12.75,1729.0900000000001,870.9200000000001,3,0.3333333333333333
17158,853.18,40,2,2,0,0.0,853.18,426.59,2,0.0
17588,1240.2,19,3,3,0,0.0,1240.2,413.40000000000003,3,0.0
14759,1625.97,92,3,3,0,0.0,1625.97,541.99,3,0.0
14577,512.8100000000001,68,3,3,0,0.0,512.8100000000001,170.9366666666667,3,0.0
16185,529.41,31,2,2,0,0.0,529.41,264.705,2,0.0
13389,797.96,50,3,3,0,0.0,797.96,265.9866666666667,3,0.0
17631,528.33,39,3,3,0,0.0,528.33,176.11,3,0.0
17061,5232.2300000000005,57,11,9,1,116.10000000000001,5116.13,475.65727272727275,12,0.08333333333333333
17718,139.35,6,1,1,0,0.0,139.35,139.35,1,0.0
17630,503.59999999999997,24,2,2,0,0.0,503.59999999999997,251.79999999999998,2,0.0
16163,415.00000000000006,1,1,1,1,415.00000000000006,0.0,415.00000000000006,2,0.5
13495,1179.44,22,3,3,0,0.0,1179.44,393.1466666666667,3,0.0
13223,163.20000000000002,5,2,2,0,0.0,163.20000000000002,81.60000000000001,2,0.0
16146,734.13,26,3,3,0,0.0,734.13,244.71,3,0.0
17109,881.29,107,6,4,2,15.36,865.9300000000001,146.88166666666666,8,0.25
16587,225.15,13,1,1,0,0.0,225.15,225.15,1,0.0
17179,468.79,47,2,2,0,0.0,468.79,234.395,2,0.0
16750,623.93,74,5,5,0,0.0,623.93,124.78599999999999,5,0.0
13482,184.64,11,1,1,0,0.0,184.64,184.64,1,0.0
14512,275.28,19,2,2,0,0.0,275.28,137.64,2,0.0
17670,205.7,11,1,1,0,0.0,205.7,205.7,1,0.0
16834,413.46,24,1,1,0,0.0,413.46,413.46,1,0.0
16442,462.24,123,2,2,0,0.0,462.24,231.12,2,0.0
16942,1904.99,159,9,8,1,26.479999999999997,1878.51,211.66555555555556,10,0.1
14640,2107.38,87,6,6,2,82.92999999999999,2024.45,351.23,8,0.25
16823,358.38,34,1,1,0,0.0,358.38,358.38,1,0.0
15237,1412.32,94,4,4,0,0.0,1412.32,353.08,4,0.0
17854,311.26,15,2,2,0,0.0,311.26,155.63,2,0.0
18220,305.28000000000003,2,1,1,1,7.5,297.78000000000003,305.28000000000003,2,0.5
17436,216.29999999999998,7,2,2,0,0.0,216.29999999999998,108.14999999999999,2,0.0
16965,201.19,26,1,1,0,0.0,201.19,201.19,1,0.0
12840,2726.77,67,4,4,2,12.5,2714.27,681.6925,6,0.3333333333333333
15891,511.68,60,1,1,0,0.0,511.68,511.68,1,0.0
17187,203.95,10,1,1,0,0.0,203.95,203.95,1,0.0
16016,1102.49,120,7,6,1,16.95,1085.54,157.49857142857144,8,0.125
13637,804.3,79,3,3,0,0.0,804.3,268.09999999999997,3,0.0
17991,93.35,4,2,2,0,0.0,93.35,46.675,2,0.0
16418,631.12,76,3,3,0,0.0,631.12,210.37333333333333,3,0.0
16099,731.9,29,3,3,0,0.0,731.9,243.96666666666667,3,0.0
15768,621.8299999999999,23,3,3,1,40.0,581.8299999999999,207.27666666666664,4,0.25
16637,1154.47,66,4,4,1,29.879999999999995,1124.59,288.6175,5,0.2
14240,890.34,37,2,2,0,0.0,890.34,445.17,2,0.0
15143,259.45,14,1,1,0,0.0,259.45,259.45,1,0.0
13229,160.95,10,1,1,0,0.0,160.95,160.95,1,0.0
14973,1314.45,29,3,3,0,0.0,1314.45,438.15000000000003,3,0.0
14271,112.32,10,1,1,0,0.0,112.32,112.32,1,0.0
17720,1093.94,39,3,3,0,0.0,1093.94,364.6466666666667,3,0.0
15952,781.91,65,4,4,0,0.0,781.91,195.4775,4,0.0
16227,314.22,6,1,1,1,5.9,308.32000000000005,314.22,2,0.5
17893,107.21,15,1,1,0,0.0,107.21,107.21,1,0.0
14022,440.0,28,1,1,0,0.0,440.0,440.0,1,0.0
15210,331.18,20,1,1,0,0.0,331.18,331.18,1,0.0
16370,1301.91,143,4,4,0,0.0,1301.91,325.4775,4,0.0
16634,53.1,1,1,1,0,0.0,53.1,53.1,1,0.0
15376,1221.56,100,3,3,0,0.0,1221.56,407.18666666666667,3,0.0
14655,1932.23,35,4,4,1,2.08,1930.15,483.0575,5,0.2
17615,329.6,13,3,3,0,0.0,329.6,109.86666666666667,3,0.0
16055,134.8,8,1,1,0,0.0,134.8,134.8,1,0.0
14149,446.62,28,1,1,2,187.19,259.43,446.62,3,0.6666666666666666
17501,288.6,18,2,1,0,0.0,288.6,144.3,2,0.0
14191,4684.76,145,13,13,1,24.75,4660.01,360.36615384615385,14,0.07142857142857142
15620,1128.69,64,2,2,3,28.78,1099.91,564.345,5,0.6
15048,282.3,67,3,3,1,3.4799999999999995,278.82,94.10000000000001,4,0.25
13282,1132.14,29,3,3,3,84.3,1047.8400000000001,377.38000000000005,6,0.5
15582,682.9100000000001,39,3,3,0,0.0,682.9100000000001,227.63666666666668,3,0.0
16230,542.03,32,2,2,0,0.0,542.03,271.015,2,0.0
18146,160.35000000000002,10,2,2,0,0.0,160.35000000000002,80.17500000000001,2,0.0
15976,427.64,83,2,2,0,0.0,427.64,213.82,2,0.0
16539,641.56,12,2,2,0,0.0,641.56,320.78,2,0.0
12886,1378.4,75,2,2,1,27.310000000000002,1351.09,689.2,3,0.3333333333333333
17974,703.99,143,3,3,0,0.0,703.99,234.66333333333333,3,0.0
13524,680.1800000000001,17,5,5,0,0.0,680.1800000000001,136.036,5,0.0
17955,557.3,14,4,3,0,0.0,557.3,139.325,4,0.0
15128,1471.0,74,4,4,4,51.459999999999994,1419.54,367.75,8,0.5
15987,1319.29,103,6,5,0,0.0,1319.29,219.88166666666666,6,0.0
16610,75.66,6,1,1,0,0.0,75.66,75.66,1,0.0
17394,203.86999999999998,4,1,1,0,0.0,203.86999999999998,203.86999999999998,1,0.0
14173,450.84,28,4,3,0,0.0,450.84,112.71,4,0.0
16258,5203.51,111,5,5,0,0.0,5203.51,1040.702,5,0.0
14948,1101.97,56,6,6,1,35.400000000000006,1066.57,183.66166666666666,7,0.14285714285714285
17384,336.4,12,2,2,0,0.0,336.4,168.2,2,0.0
16990,179.0,1,1,1,0,0.0,179.0,179.0,1,0.0
13831,1790.4499999999998,58,5,5,0,0.0,1790.4499999999998,358.09,5,0.0
13762,306.72,7,1,1,1,306.71999999999997,3.552713678800501e-15,306.72,2,0.5
14340,134.7,6,1,1,0,0.0,134.7,134.7,1,0.0
17429,524.9200000000001,36,3,3,1,12.8,512.12,174.97333333333336,4,0.25
13711,252.06,11,2,1,0,0.0,252.06,126.03,2,0.0
13448,2705.15,129,3,3,2,32.7,2672.4500000000003,901.7166666666667,5,0.4
14515,2076.89,68,6,5,0,0.0,2076.89,346.1483333333333,6,0.0
16457,208.36,9,1,1,0,0.0,208.36,208.36,1,0.0
17527,939.37,45,4,4,2,50.510000000000005,888.86,234.8425,6,0.3333333333333333
14199,185.39999999999998,2,1,1,0,0.0,185.39999999999998,185.39999999999998,1,0.0
13888,595.67,38,2,2,0,0.0,595.67,297.835,2,0.0
14423,265.2,3,1,1,0,0.0,265.2,265.2,1,0.0
14697,188.60999999999999,22,2,1,0,0.0,188.60999999999999,94.30499999999999,2,0.0
17522,1070.71,59,5,5,0,0.0,1070.71,214.142,5,0.0
13867,1005.09,51,3,3,0,0.0,1005.09,335.03000000000003,3,0.0
17624,843.48,49,2,2,0,0.0,843.48,421.74,2,0.0
14393,67.95,5,1,1,0,0.0,67.95,67.95,1,0.0
17578,143.45999999999998,5,1,1,1,18.72,124.74,143.45999999999998,2,0.5
13450,2043.7199999999998,32,6,6,0,0.0,2043.7199999999998,340.61999999999995,6,0.0
17423,698.41,26,2,2,2,34.78,663.63,349.205,4,0.5
18241,2073.09,60,17,17,1,15.0,2058.09,121.9464705882353,18,0.05555555555555555
16153,1609.22,72,4,4,0,0.0,1609.22,402.305,4,0.0
15668,76.32000000000001,1,1,1,0,0.0,76.32000000000001,76.32000000000001,1,0.0
16319,404.40000000000003,3,1,1,0,0.0,404.40000000000003,404.40000000000003,1,0.0
15757,714.42,43,2,2,0,0.0,714.42,357.21,2,0.0
17174,59.9,4,1,1,0,0.0,59.9,59.9,1,0.0
13365,2225.37,122,2,2,1,34.150000000000006,2191.22,1112.685,3,0.3333333333333333
18227,93.75,5,1,1,0,0.0,93.75,93.75,1,0.0
14145,3742.2,6,4,4,1,594.0,3148.2,935.55,5,0.2
18235,1796.48,100,3,3,0,0.0,1796.48,598.8266666666667,3,0.0
13741,668.4300000000001,34,3,3,1,2.1,666.33,222.81000000000003,4,0.25
16832,199.15,11,3,3,0,0.0,199.15,66.38333333333334,3,0.0
15258,623.16,32,2,2,0,0.0,623.16,311.58,2,0.0
15552,90.12,17,1,1,0,0.0,90.12,90.12,1,0.0
18170,980.31,29,3,3,0,0.0,980.31,326.77,3,0.0
13723,199.85000000000002,6,1,1,0,0.0,199.85000000000002,199.85000000000002,1,0.0
14005,2874.72,53,5,5,0,0.0,2874.72,574.944,5,0.0
15561,800.59,27,4,3,1,77.85000000000001,722.74,200.1475,5,0.2
16121,854.66,170,2,2,0,0.0,854.66,427.33,2,0.0
18142,1019.52,9,2,2,2,4.62,1014.9,509.76,4,0.5
13642,312.28,57,1,1,0,0.0,312.28,312.28,1,0.0
15117,1551.78,63,5,5,1,1.65,1550.13,310.356,6,0.16666666666666666
13561,141.85999999999999,14,1,1,0,0.0,141.85999999999999,141.85999999999999,1,0.0
15704,2293.62,79,4,3,0,0.0,2293.62,573.405,4,0.0
14684,1033.15,218,4,4,0,0.0,1033.15,258.2875,4,0.0
16007,1693.81,221,4,4,0,0.0,1693.81,423.4525,4,0.0
16232,990.88,24,4,3,1,7.6499999999999995,983.23,247.72,5,0.2
17410,1214.72,57,5,5,0,0.0,1214.72,242.94400000000002,5,0.0
13835,834.57,48,4,4,0,0.0,834.57,208.6425,4,0.0
15312,635.11,28,3,3,0,0.0,635.11,211.70333333333335,3,0.0
13427,582.6,25,3,3,0,0.0,582.6,194.20000000000002,3,0.0
14353,90.6,6,1,1,0,0.0,90.6,90.6,1,0.0
13003,149.05,4,3,3,0,0.0,149.05,49.68333333333334,3,0.0
16756,239.4,13,1,1,0,0.0,239.4,239.4,1,0.0
17007,682.81,39,4,4,0,0.0,682.81,170.7025,4,0.0
16440,3640.67,186,5,5,0,0.0,3640.67,728.134,5,0.0
18120,111.15,17,1,1,0,0.0,111.15,111.15,1,0.0
17723,3276.4000000000005,4,6,6,0,0.0,3276.4000000000005,546.0666666666667,6,0.0
14699,109.13000000000001,8,1,1,0,0.0,109.13000000000001,109.13000000000001,1,0.0
12821,92.72,6,1,1,0,0.0,92.72,92.72,1,0.0
17033,722.34,19,2,2,0,0.0,722.34,361.17,2,0.0
13055,1214.41,74,3,2,1,12.450000000000001,1201.96,404.80333333333334,4,0.25
13320,1532.2,77,4,3,2,57.0,1475.2,383.05,6,0.3333333333333333
16357,658.88,31,3,3,0,0.0,658.88,219.62666666666667,3,0.0
18242,2232.4900000000002,72,4,3,0,0.0,2232.4900000000002,558.1225000000001,4,0.0
15865,895.13,37,3,3,0,0.0,895.13,298.37666666666667,3,0.0
17597,2044.3700000000001,55,1,1,0,0.0,2044.3700000000001,2044.3700000000001,1,0.0
14397,2612.96,18,19,19,4,56.28,2556.68,137.52421052631578,23,0.17391304347826086
13242,270.40000000000003,12,3,2,0,0.0,270.40000000000003,90.13333333333334,3,0.0
14288,426.6,16,1,1,1,12.75,413.85,426.6,2,0.5
15063,370.79999999999995,5,1,1,0,0.0,370.79999999999995,370.79999999999995,1,0.0
14591,1320.21,138,4,2,0,0.0,1320.21,330.0525,4,0.0
13990,311.3,16,1,1,0,0.0,311.3,311.3,1,0.0
12749,4090.88,160,5,4,3,222.68,3868.2,818.176,8,0.375
13487,382.25,18,2,2,0,0.0,382.25,191.125,2,0.0
14691,2114.33,50,5,4,0,0.0,2114.33,422.866,5,0.0
16229,1010.6,46,2,2,0,0.0,1010.6,505.3,2,0.0
14920,977.77,57,2,1,0,0.0,977.77,488.885,2,0.0
17489,376.64,28,2,2,0,0.0,376.64,188.32,2,0.0
13404,252.49,11,2,2,0,0.0,252.49,126.245,2,0.0
15729,85.0,5,1,1,1,23.0,62.0,85.0,2,0.5
13136,2607.61,94,5,4,5,42.13000000000001,2565.48,521.522,10,0.5
16644,833.78,62,2,2,0,0.0,833.78,416.89,2,0.0
14731,380.02,38,3,3,0,0.0,380.02,126.67333333333333,3,0.0
15187,4777.18,61,16,14,2,107.1,4670.08,298.57375,18,0.1111111111111111
13052,348.15000000000003,18,1,1,0,0.0,348.15000000000003,348.15000000000003,1,0.0
18133,931.4999999999999,1,1,1,1,216.0,715.4999999999999,931.4999999999999,2,0.5
17664,604.64,41,2,2,0,0.0,604.64,302.32,2,0.0
15732,156.02,9,1,1,0,0.0,156.02,156.02,1,0.0
14649,1402.59,148,4,3,0,0.0,1402.59,350.6475,4,0.0
13235,1031.07,53,1,1,1,929.9,101.17000000000007,1031.07,2,0.5
14883,761.59,39,6,5,1,4.95,756.64,126.93166666666667,7,0.14285714285714285
12976,738.6,22,1,1,0,0.0,738.6,738.6,1,0.0
16244,466.12,28,1,1,0,0.0,466.12,466.12,1,0.0
14681,498.95,6,3,2,0,0.0,498.95,166.31666666666666,3,0.0
14421,813.11,25,2,2,0,0.0,813.11,406.555,2,0.0
16116,612.78,34,1,1,1,19.9,592.88,612.78,2,0.5
14988,334.54,40,1,1,0,0.0,334.54,334.54,1,0.0
15489,1134.28,47,3,3,1,44.25000000000001,1090.03,378.0933333333333,4,0.25
14364,3717.35,61,8,7,0,0.0,3717.35,464.66875,8,0.0
16006,101.4,8,1,1,0,0.0,101.4,101.4,1,0.0
16184,1158.79,26,6,6,1,3.25,1155.54,193.13166666666666,7,0.14285714285714285
17932,1331.57,84,3,3,0,0.0,1331.57,443.8566666666666,3,0.0
18221,1041.61,59,5,5,1,8.3,1033.31,208.32199999999997,6,0.16666666666666666
14853,475.8,8,2,2,1,12.75,463.05,237.9,3,0.3333333333333333
17658,595.42,17,2,2,1,109.53999999999999,485.88,297.71,3,0.3333333333333333
17764,772.55,71,2,2,0,0.0,772.55,386.275,2,0.0
14651,653.75,95,2,2,0,0.0,653.75,326.875,2,0.0
14000,635.66,15,1,1,1,1.9500000000000002,633.71,635.66,2,0.5
13601,693.32,90,2,2,0,0.0,693.32,346.66,2,0.0
17671,1178.53,33,3,3,2,288.63,889.9,392.8433333333333,5,0.4
17970,562.79,27,1,1,0,0.0,562.79,562.79,1,0.0
15826,1654.31,64,3,2,1,4.95,1649.3600000000001,551.4366666666666,4,0.25
15907,882.72,175,3,3,0,0.0,882.72,294.24,3,0.0
14342,668.5600000000001,18,4,4,2,60.85000000000001,607.71,167.14000000000001,6,0.3333333333333333
14873,519.68,28,1,1,0,0.0,519.68,519.68,1,0.0
14689,112.8,13,1,1,0,0.0,112.8,112.8,1,0.0
15440,383.68,50,3,3,0,0.0,383.68,127.89333333333333,3,0.0
16076,2234.73,71,10,9,1,61.199999999999996,2173.53,223.473,11,0.09090909090909091
15333,1028.56,16,1,1,0,0.0,1028.56,1028.56,1,0.0
15081,393.65,19,4,4,1,17.45,376.2,98.4125,5,0.2
16283,1570.81,117,5,5,2,39.300000000000004,1531.51,314.162,7,0.2857142857142857
17263,63.440000000000005,23,1,1,0,0.0,63.440000000000005,63.440000000000005,1,0.0
16877,846.62,111,6,6,0,0.0,846.62,141.10333333333332,6,0.0
16642,688.33,32,2,2,1,8.5,679.83,344.165,3,0.3333333333333333
12871,380.64,8,2,2,0,0.0,380.64,190.32,2,0.0
14038,1560.38,64,3,3,1,5.9,1554.48,520.1266666666667,4,0.25
14489,463.38,30,1,1,0,0.0,463.38,463.38,1,0.0
14888,369.2,20,1,1,0,0.0,369.2,369.2,1,0.0
17190,444.74,19,2,2,1,195.0,249.74,222.37,3,0.3333333333333333
13456,1766.72,43,6,6,1,28.9,1737.8200000000002,294.4533333333333,7,0.14285714285714285
16899,1100.51,72,5,5,0,0.0,1100.51,220.102,5,0.0
17898,152.06,27,2,2,0,0.0,152.06,76.03,2,0.0
13976,357.98,10,1,1,0,0.0,357.98,357.98,1,0.0
16139,635.41,25,3,3,0,0.0,635.41,211.8033333333333,3,0.0
18043,241.38,49,2,2,0,0.0,241.38,120.69,2,0.0
15730,1120.88,68,3,3,1,12.5,1108.38,373.6266666666667,4,0.25
16266,861.89,44,7,6,0,0.0,861.89,123.12714285714286,7,0.0
15123,2199.31,93,2,2,0,0.0,2199.31,1099.655,2,0.0
17702,1824.37,58,4,4,1,16.5,1807.87,456.0925,5,0.2
17505,1145.84,48,2,2,0,0.0,1145.84,572.92,2,0.0
13756,4185.12,61,11,9,1,44.400000000000006,4140.72,380.4654545454545,12,0.08333333333333333
16446,168472.5,3,2,2,1,168469.6,2.8999999999941792,84236.25,3,0.3333333333333333
17556,157.9,6,1,1,0,0.0,157.9,157.9,1,0.0
14583,986.96,243,5,5,0,0.0,986.96,197.392,5,0.0
16818,3349.57,172,11,11,2,31.599999999999998,3317.97,304.50636363636363,13,0.15384615384615385
13572,1384.25,32,1,1,0,0.0,1384.25,1384.25,1,0.0
14009,695.61,42,2,2,1,9.680000000000001,685.9300000000001,347.805,3,0.3333333333333333
14565,1931.71,68,3,3,2,25.35,1906.3600000000001,643.9033333333333,5,0.4
13258,672.83,28,3,3,0,0.0,672.83,224.27666666666667,3,0.0
14463,529.62,6,3,3,0,0.0,529.62,176.54,3,0.0
13192,911.94,57,2,2,0,0.0,911.94,455.97,2,0.0
16987,1616.8,74,7,6,0,0.0,1616.8,230.97142857142856,7,0.0
13417,640.83,26,2,2,0,0.0,640.83,320.415,2,0.0
17047,1100.9,59,3,2,0,0.0,1100.9,366.9666666666667,3,0.0
13531,178.35,7,1,1,0,0.0,178.35,178.35,1,0.0
15116,1352.75,37,4,4,0,0.0,1352.75,338.1875,4,0.0
17469,1870.97,61,5,5,1,27.91,1843.06,374.194,6,0.16666666666666666
16647,214.06,12,2,2,0,0.0,214.06,107.03,2,0.0
13627,1327.28,66,4,4,2,14.45,1312.83,331.82,6,0.3333333333333333
15630,1186.35,57,2,2,1,5.95,1180.4,593.175,3,0.3333333333333333
14896,211.55,11,1,1,0,0.0,211.55,211.55,1,0.0
17245,171.45,9,1,1,0,0.0,171.45,171.45,1,0.0
16008,478.78,29,3,3,0,0.0,478.78,159.59333333333333,3,0.0
17871,155.9,10,1,1,0,0.0,155.9,155.9,1,0.0
13529,307.76,15,2,2,0,0.0,307.76,153.88,2,0.0
15599,761.74,50,2,2,0,0.0,761.74,380.87,2,0.0
16813,1652.18,248,10,10,0,0.0,1652.18,165.21800000000002,10,0.0
15862,478.65,80,3,3,0,0.0,478.65,159.54999999999998,3,0.0
15394,1595.88,42,3,3,0,0.0,1595.88,531.96,3,0.0
17980,516.25,12,2,2,0,0.0,516.25,258.125,2,0.0
14859,1353.74,47,4,3,1,1.7,1352.04,338.435,5,0.2
16463,1422.4,74,4,4,3,38.7,1383.7,355.6,7,0.42857142857142855
15791,1612.69,66,2,2,1,8.25,1604.44,806.345,3,0.3333333333333333
13658,2639.17,91,5,3,2,217.7,2421.47,527.8340000000001,7,0.2857142857142857
13887,349.55,19,1,1,0,0.0,349.55,349.55,1,0.0
14551,186.23,9,2,2,0,0.0,186.23,93.115,2,0.0
17166,206.34,11,2,2,1,16.85,189.49,103.17,3,0.3333333333333333
17926,397.29,17,2,2,0,0.0,397.29,198.645,2,0.0
13391,59.8,1,1,1,0,0.0,59.8,59.8,1,0.0
17455,131.7,8,1,1,0,0.0,131.7,131.7,1,0.0
13308,1385.51,49,3,3,1,17.9,1367.6100000000001,461.83666666666664,4,0.25
13856,388.5,10,3,3,2,25.1,363.4,129.5,5,0.4
13243,585.12,56,1,1,0,0.0,585.12,585.12,1,0.0
15095,1370.6,30,4,3,1,5.9,1364.7,342.65,5,0.2
18048,172.29000000000002,6,2,1,0,0.0,172.29000000000002,86.14500000000001,2,0.0
18287,1837.28,59,3,3,0,0.0,1837.28,612.4266666666666,3,0.0
18150,566.58,29,3,3,0,0.0,566.58,188.86,3,0.0
16690,225.57999999999998,10,2,2,1,16.95,208.63,112.78999999999999,3,0.3333333333333333
13555,4098.88,128,4,2,0,0.0,4098.88,1024.72,4,0.0
16038,471.78000000000003,24,3,3,1,17.45,454.33000000000004,157.26000000000002,4,0.25
13972,190.25,15,2,2,0,0.0,190.25,95.125,2,0.0
13227,257.7,9,1,1,0,0.0,257.7,257.7,1,0.0
13657,382.14,16,2,2,0,0.0,382.14,191.07,2,0.0
17176,306.13,15,1,1,0,0.0,306.13,306.13,1,0.0
14837,1649.5,96,4,4,1,8.3,1641.2,412.375,5,0.2
14682,52.0,1,2,2,0,0.0,52.0,26.0,2,0.0
14921,1316.07,78,2,2,0,0.0,1316.07,658.035,2,0.0
16341,1971.87,60,4,3,2,12.489999999999998,1959.38,492.9675,6,0.3333333333333333
14647,236.04000000000002,24,1,1,0,0.0,236.04000000000002,236.04000000000002,1,0.0
15292,178.39,24,1,1,0,0.0,178.39,178.39,1,0.0
15705,143.1,6,1,1,0,0.0,143.1,143.1,1,0.0
13339,860.12,54,1,1,0,0.0,860.12,860.12,1,0.0
13885,506.8,28,2,2,0,0.0,506.8,253.4,2,0.0
15563,1130.25,77,3,2,3,80.75,1049.5,376.75,6,0.5
13546,621.09,72,3,3,0,0.0,621.09,207.03,3,0.0
17715,326.4,1,1,1,0,0.0,326.4,326.4,1,0.0
18160,638.0600000000001,37,2,2,0,0.0,638.0600000000001,319.03000000000003,2,0.0
15434,1041.48,40,5,4,1,44.0,997.48,208.296,6,0.16666666666666666
15734,1339.45,25,2,2,0,0.0,1339.45,669.725,2,0.0
13737,339.59999999999997,29,1,1,0,0.0,339.59999999999997,339.59999999999997,1,0.0
13523,3397.93,135,4,3,1,209.5,3188.43,849.4825,5,0.2
13213,1520.58,82,5,4,1,2.15,1518.43,304.116,6,0.16666666666666666
18018,122.14,29,2,2,0,0.0,122.14,61.07,2,0.0
15314,327.97,24,1,1,0,0.0,327.97,327.97,1,0.0
17521,723.2099999999999,38,3,3,1,1.25,721.9599999999999,241.06999999999996,4,0.25
15042,135.93,5,1,1,0,0.0,135.93,135.93,1,0.0
12863,521.2,5,1,1,1,17.0,504.2,521.2,2,0.5
16091,315.06,16,2,2,0,0.0,315.06,157.53,2,0.0
15804,4206.39,170,13,13,6,357.84,3848.55,323.5684615384616,19,0.3157894736842105
14593,617.15,127,3,2,0,0.0,617.15,205.71666666666667,3,0.0
15882,145.04000000000002,7,2,1,0,0.0,145.04000000000002,72.52000000000001,2,0.0
14287,176.63,9,3,2,1,25.4,151.23000000000002,58.876666666666665,4,0.25
16763,611.85,23,1,1,1,16.95,594.9,611.85,2,0.5
14705,179.0,1,1,1,0,0.0,179.0,179.0,1,0.0
14985,172.24,37,1,1,0,0.0,172.24,172.24,1,0.0
14522,974.54,15,4,4,0,0.0,974.54,243.635,4,0.0
16448,182.99,19,1,1,0,0.0,182.99,182.99,1,0.0
